optimization,execution time of optimzier,no of feature selected,selected feature 
SBO,1717.643285036087,33,"frame.dlt,frame.time_relative,frame.cap_len,radiotap.pad,radiotap.length,radiotap.present.rate,radiotap.present.channel,radiotap.present.fhss,radiotap.present.dbm_antsignal,radiotap.present.dbm_tx_power,radiotap.present.db_antnoise,radiotap.present.rxflags,radiotap.present.reserved,radiotap.present.rtap_ns,radiotap.present.ext,radiotap.mactime,radiotap.flags.cfp,radiotap.flags.frag,radiotap.flags.fcs,radiotap.flags.shortgi,radiotap.datarate,radiotap.channel.freq,radiotap.channel.type.cck,radiotap.channel.type.2ghz,radiotap.channel.type.passive,radiotap.channel.type.sturbo,radiotap.channel.type.half,radiotap.dbm_antsignal,wlan.fc.type_subtype,wlan.fc.type,wlan.fc.ds,wlan.fc.frag,wlan.fc.order,"
